h,A,N,c,P,raw_water,raw_fertilizer,raw_temperature,raw_radiation,delayed_water,delayed_fertilizer,delayed_temperature,delayed_radiation,cumulative_water,cumulative_fertilizer,cumulative_temperature,cumulative_radiation,cumulative_divergence_water,cumulative_divergence_fertilizer,cumulative_divergence_temperature,cumulative_divergence_radiation,nuW,nuF,nuT,nuR,ah_hat,aA_hat,aN_hat,ac_hat,aP_hat,kh_hat,kA_hat,kN_hat,kc_hat,kP_hat
0.08804944279065659,0.022865079796966024,3.0256566600656636,220.46979697705567,0.0008942188600801529,0.0,0.0,25.1,1921.0,0.0,0.08974150990484164,24.083692471163925,522.3289839454445,8.625137988396846,56.70655023062642,12212.479799655195,297445.5971847706,0.5579488405470128,0.17246896735126863,0.06986962682097139,0.1025743659452581,0.18744125203193554,0.596076698678015,0.8108746942274009,0.7351325576205207,0.007082835953630294,0.007436977751311808,0.011,0.012952103249238432,0.003860376885347941,2.124850786089088,0.352900390138637,15.441507541391763,680.009934269009,0.1401673486391941
0.08864918561118341,0.023024624869545887,3.0525069953390167,222.40390811867616,0.0008976554034751626,0.0475,0.0,25.9,2004.0,0.00016864908268706443,0.08970533223701621,24.092446309351853,531.4755235873216,8.625137988396846,56.79629174053126,12236.563492126359,297967.92616871605,0.5551395505773473,0.1726018291897505,0.0696612748775067,0.10268583862718246,0.18902795868613592,0.5958391650898607,0.8113816770587543,0.7348860253071593,0.007082578723595176,0.007436707659774934,0.011,0.012950227788937552,0.003860935947606374,2.1247736170785525,0.35348557339614906,15.443743790425495,681.857496863881,0.14042096643760205
0.08925281157442605,0.023185217821545267,3.0795374790386933,224.34900172264852,0.0009011056091430924,0.0475,0.0,26.6,2016.0,0.00034667558595420926,0.08966914495264156,24.10258563546962,540.8274917972054,8.625306637479532,56.885997072768276,12260.655938435712,298499.40169230336,0.5523418277211747,0.17273476055431627,0.06945279689196195,0.10278990252490497,0.19062152193491344,0.5956016018681838,0.811889285219391,0.7346557825104394,0.0070823739873720265,0.007436492686740627,0.011,0.012948207317336018,0.0038615384179905973,2.1247121962116076,0.35407138359610224,15.446153671962389,683.6971042548321,0.14067454480215244
0.08986034793008779,0.02334686596229105,3.106748376527157,226.30502216335856,0.0009045695719072617,0.0475,0.0,27.0,1960.0,0.0005343922339726033,0.08963294656870305,24.113174137985435,550.1549765339115,8.625653313065486,56.97566621772092,12284.758524071181,299040.2291841006,0.5495570830978417,0.17286776083313157,0.0692441972104651,0.10288553720440206,0.19222107754960305,0.5953640102189587,0.8123975081378674,0.7344440654692954,0.007082228948836235,0.0074363403962780465,0.011,0.012946022149214143,0.003862190209757607,2.1246686846508704,0.35465780991930773,15.448760839030427,685.5270028775568,0.1409280293968808
0.09047182280263037,0.023509576824693203,3.134139949400649,228.2719061841543,0.0009080473927472449,0.0475,0.0,27.2,1838.0,0.0007321066653558791,0.08959673559398268,24.123209249740988,559.2218285454999,8.62618770529946,57.06529916428963,12308.871698209166,299590.3841606345,0.5467867307695017,0.17300082943808776,0.06903547826926898,0.10297178412405025,0.1938257293932903,0.5951263913040202,0.8129063403590887,0.7342529766248206,0.0070821504014444685,0.007436257921516692,0.011,0.012943653745395885,0.00386289690558087,2.1246451204333403,0.3552448236390459,15.45158762232348,687.3454573165662,0.14118136047474936
0.09108726517777542,0.023673358161021837,3.1617124555447664,230.24958288558824,0.0009115391786074814,0.0475,0.0,27.0,1656.0,0.0009401201072658196,0.08956051052913758,24.131159460228975,567.7997670938599,8.626919811964816,57.15489589988361,12332.994907458908,300149.60598918,0.544032189742848,0.17313396580473606,0.06882664449586778,0.10304777862499971,0.19543454976776772,0.5948887462412648,0.8134157720544005,0.7340844147997624,0.007082144474341725,0.007436251698058812,0.011,0.012941085411958621,0.0038636635497201733,2.1246433423025177,0.35583236800793444,15.454654198880693,689.1507766670999,0.1414344701892046
0.09170670486464391,0.023838217932105873,3.1894661487776204,232.2379738662355,0.0009150450420108941,0.0475,0.0,26.5,1419.0,0.0011587260081507558,0.08952426986677892,24.135601379494556,575.6655410847684,8.627859932072083,57.24445641041275,12357.126066919136,300717.40575627383,0.5412948857969639,0.1732671693922214,0.06861770798043482,0.10311277885005499,0.19704657811224255,0.5946510761048531,0.8139257753761757,0.7339400120013148,0.007082216387540299,0.007436327206917314,0.011,0.012938302973659862,0.0038644944473623256,2.1246649162620894,0.3564203477868822,15.457977789449302,690.9413384271152,0.14168727970452094
0.09233017243324383,0.02400416428985094,3.217401278049601,234.2369935154199,0.0009185651004788731,0.0475,0.0,26.2,1122.0,0.0013882086347249034,0.08948801209155194,24.136668375246618,582.5659846662924,8.629018658080234,57.33398068027953,12381.26166829863,301293.0712973586,0.5385762531349816,0.17340043968321553,0.0684086934062811,0.10316619218106063,0.19866081971162472,0.5944133819254123,0.8144362922750397,0.7338210757540027,0.007082370229148572,0.007436488740606,0.011,0.012935295385551038,0.0038653929817366916,2.1247110687445714,0.3570086195696997,15.461571926946768,692.7156106136752,0.14193969651948032
0.0929576991282391,0.024171205553323073,3.245518086188987,236.24654945212836,0.000922099475768878,0.0475,0.0,24.4,748.0,0.001628841639333095,0.08945173568021657,24.128160056180242,588.0992842575939,8.630406866714958,57.42346869237108,12405.398336673876,301875.6372820249,0.5358777358571762,0.17353377618384982,0.0681996368274024,0.10320760450557069,0.2002762445068517,0.5941756646902391,0.8149472366381975,0.7337285257361363,0.007082608755908758,0.007436739193704196,0.011,0.01293205527889933,0.0038663614500305155,2.1247826267726273,0.3575969829995527,15.465445800122062,694.4721720207233,0.1421916120361448
0.09358931676013325,0.024339350178700134,3.2738168081870724,238.26654310301566,0.0009256482929422767,0.0475,0.0,22.4,233.0,0.0018808866043602342,0.08941543910172892,24.10825557318579,591.5005942634851,8.632035708354291,57.512920428051295,12429.526496730055,302463.73656628246,0.5332007892531294,0.17366717842364737,0.06799060831609065,0.10323682968539268,0.20189178602187294,0.5939379253435049,0.8154584416770938,0.7336627877778473,0.007082932898118554,0.007437079543024481,0.011,0.012928580314240035,0.0038674006568940973,2.124879869435566,0.3581851599915697,15.46960262757639,696.2097619101289,0.14244289589743167
0.09422505754504687,0.024508606715324753,3.302297668498529,240.29687059693836,0.0009292116790337918,0.0475,0.0,21.0,0.0,0.0021445915708325704,0.0893791208173236,24.078916459969793,593.9749939238516,8.63391659495865,57.60233586715302,12453.634752303242,303055.23716054595,0.5305468809106444,0.17380064595545475,0.06778171684816042,0.10325400964056425,0.2035063404184072,0.5937001647864583,0.8159696456874737,0.7336235797376879,0.0070833410283140845,0.0074375080797297885,0.011,0.012924875176628816,0.003868509313762012,2.125002308494225,0.35877276424009374,15.474037255048048,697.9273537538222,0.14269338770625317
0.0948649538683712,0.024678983741193813,3.33096087686893,242.33742412810946,0.0009327897611317481,0.0475,0.0,20.0,0.0,0.002420189558812767,0.08934277928059664,24.042055533616264,596.0367692153516,8.636061186529483,57.69171498797035,12477.713668763212,303649.2121544698,0.5279174916392181,0.17393417835537314,0.06757310072107627,0.10325941818379787,0.20511876568971332,0.5934623838776331,0.8164805133512165,0.733610311129913,0.007083830308533974,0.007438021823960673,0.011,0.01292094787715046,0.003869685140392875,2.125149092560192,0.359359354858409,15.4787405615715,699.6240247440103,0.14294291145597646
0.0955090381673631,0.024850489830427598,3.359806626058567,244.3880925821194,0.0009363826654409424,0.0475,0.0,19.1,0.0,0.0027078970876069698,0.0893064129375894,23.99854958400615,597.3838887948356,8.638481376088295,57.78105776725095,12501.755724296829,304245.24892368517,0.5253141162060483,0.17406777522268907,0.06736491869848499,0.10325337782012577,0.20672788100484782,0.5932245834330521,0.8169906572086577,0.7336222769301871,0.007084397376612494,0.007438617245443119,0.011,0.012916807867978955,0.003870925426083876,2.125319212983748,0.35994446372497046,15.483701704335504,701.2988888712289,0.1431912828814857
0.0961573428749868,0.025023133537189997,3.3888350905573685,246.4487617795542,0.0009399905168493361,0.0475,0.0,18.4,0.0,0.0030079127041740985,0.08927002022687311,23.949231271003868,597.5879468974872,8.641189273175902,57.87036418018854,12525.754273880835,304842.63281248,0.5227382638827887,0.17420143617980452,0.06715734552758147,0.10323630124354953,0.2083324662150359,0.5929867642264346,0.8174996490301376,0.733658580272845,0.007085038130842446,0.007439290037384569,0.011,0.012912466625773073,0.003872226852474555,2.1255114392527337,0.36052758643722815,15.488907409898218,702.9511186017859,0.14343830699805346
