Raw Fertilizer (lbs/hr),"Delayed Fertilizer, sigma_F=300 (lbs/hr)","Delayed Fertilizer, sigma_F=200 (lbs/hr)","Delayed Fertilizer, sigma_F=100 (lbs/hr)"
0,0.017138862,0.020274401,0.030804219788035662
0,0.017141545275830943,0.020280881171821877,0.030832940381985665
0,0.017144229306022114,0.020287364,0.030861685723032866
0,0.017146914,0.020293850725190292,0.030890456
0,0.017149599780315168,0.02030034,0.030919250563000503
0,0.017152286223993417,0.020306832057128618,0.030948070019939954
0,0.017154973471743044,0.020313327137404327,0.030976914
0,0.017157662,0.020319825159127523,0.031005783
0,0.017160350378604645,0.020326326,0.031034676
0,0.017163040037289714,0.020332830022626543,0.031063594265876387
0,0.01716573,0.020339336862249452,0.031092537
0,0.017168421764098045,0.020345846639014023,0.031121503939401645
0,0.017171113831791943,0.020352359351835787,0.031150496
0,0.017173807,0.020358875,0.031179512
0,0.017176500374682702,0.020365394,0.031208552399035288
0,0.017179195,0.020371915095751512,0.031237618
0,0.01718189,0.02037844,0.031266707
0,0.017184586,0.020384966918621832,0.031295821
0,0.017187283084421894,0.020391497224833424,0.031324959456527926
0,0.017189980765581793,0.020398030459421134,0.031354122
0,0.017192679247796005,0.020404567,0.031383309
0,0.017195378530845948,0.020411105709281088,0.031412521
0,0.017198078614512623,0.020417647722323386,0.031441757
0,0.017200779,0.020424193,0.031471016613862965
0,0.017203481,0.020430740519033576,0.031500300928483896
0,0.017206183667016955,0.020437291300452198,0.031529609
0,0.017208886950952403,0.020443845,0.031558942
0,0.017211591034403444,0.020450402,0.031588299
0,0.017214296,0.020456961,0.031617680357142075
0,0.017217002,0.020463523620158026,0.031647086
0,0.017219708,0.020470089,0.031676515
0,0.017222415358928052,0.020476657280492798,0.031705968547375396
0,0.017225123436626844,0.020483228481773787,0.031735446
0,0.017227832312506255,0.020489803,0.031764947753997866
0,0.017230541986342354,0.02049638,0.031794473408878234
0,0.017233252457910783,0.020502959556236308,0.031824023065713955
0,0.017235963726986776,0.020509542400735103,0.031853596700047955
0,0.017238675793345162,0.020516128,0.031883194287311865
0,0.017241388656760344,0.020522716812264172,0.031912816
0,0.017244102,0.020529308376954613,0.031942461221799084
0,0.017246817,0.020535902846030366,0.031972131
0,0.017249532,0.020542500218313393,0.032001824
0,0.017252248076462758,0.020549100492622416,0.032031541
0,0.017254964921763587,0.020555703667772905,0.032061281
0,0.017257683,0.020562309742577077,0.032091046
0,0.017260401,0.020568918715843897,0.032120834
0,0.017263120230919096,0.020575531,0.032150646
0,0.01726584,0.020582145352985068,0.032180482086338245
0,0.017268561079110227,0.020588763014461074,0.032210342
0,0.017271282695142835,0.020595384,0.032240224567900606
0,0.017274005,0.020602007,0.032270131
0,0.017276728,0.020608633356052206,0.032300062
0,0.017279452308220856,0.020615262584935016,0.032330015
0,0.017282177100135628,0.020621894702634907,0.032359992801744605
0,0.017284902685441424,0.02062853,0.032389994
0,0.017287629,0.020635167599601156,0.032420018
0,0.017290356235295127,0.020641808376416954,0.032450066
0,0.017293084199376516,0.020648452,0.032480137
0,0.017295813,0.020655098580562983,0.032510232
0,0.017298542504678945,0.020661748,0.03254035
0,0.017301272845430964,0.020668400310488846,0.032570492
0,0.017304004,0.020675055,0.032600656
0,0.017306735901960964,0.020681714,0.032630844521603815
0,0.017309468617267426,0.020688374494471768,0.032661056
0,0.017312202,0.020695038,0.032691290516256626
0,0.017314936,0.020701705,0.032721548356766134
0,0.017317671508514834,0.020708374555351905,0.032751829
0,0.017320407386582595,0.020715047,0.032782134
0,0.017323144054746595,0.020721722288541213,0.032812461
0,0.017325882,0.0207284,0.032842811
0,0.017328619760409034,0.020735081497319903,0.032873184874736006
0,0.017331359,0.020741765,0.032903581
0,0.017334098623589415,0.020748452171492224,0.032934001
0,0.017336839238649274,0.020755141804900422,0.032964444
0,0.017339581,0.020761834,0.032994909
0,0.017342323,0.020768529657930947,0.033025398
0,0.017345065814819604,0.020775227874971408,0.033055909053698165
0,0.01734781,0.020781928950635256,0.033086443
0,0.017350554139010498,0.020788632883623318,0.033117000447328675
0,0.017353299482402464,0.020795339672633112,0.033147580388303045
0,0.017356045613001497,0.020802049316358852,0.033178183
0,0.017358792530564108,0.020808761813491464,0.033208809
0,0.01736154,0.020815477162718546,0.033239457
0,0.017364289,0.020822195362724415,0.033270127758896664
0,0.017367038,0.020828916412190063,0.033300821354714655
0,0.017369788065566046,0.020835640309793183,0.033331538
0,0.017372538914279652,0.020842367,0.033362276440649714
0,0.017375291,0.020849096644106037,0.033393038
0,0.017378042967942087,0.020855829078154597,0.033423822
0,0.017380796172397663,0.020862564355018275,0.033454628
0,0.01738355,0.020869302,0.033485457342899094
0,0.017386304935321232,0.020876043431832178,0.033516308792869015
0,0.017389060493293453,0.020882787,0.033547183
0,0.017391817,0.020889533863796952,0.033578079
0,0.017394574,0.020896283,0.033608998
0,0.017397331870268387,0.020903035640108716,0.033639939
0,0.017400090562781592,0.020909790779003977,0.033670902
0,0.017402850038305596,0.020916549,0.033701887
0,0.017405610296589775,0.020923309551462668,0.033732895
0,0.017408371337383093,0.020930073182291897,0.033763925
0,0.017411133160434085,0.020936839641026037,0.033794977386543065
0,0.017413895765490864,0.020943609,0.033826052
0,0.017416659152301128,0.020950381,0.033857148159196146
0,0.017419423,0.020957156,0.033888267
0,0.017422188,0.020963933727453185,0.033919407
0,0.017424954000723455,0.020970714305013863,0.03395057
0,0.017427720512016173,0.020977498,0.033981754
0,0.017430487803794532,0.020984284,0.034012961
0,0.017433255875803688,0.020991073,0.034044189
0,0.017436025,0.020997864797309414,0.03407544
0,0.017438794359492953,0.021004659458894348,0.034106712
0,0.017441565,0.021011457,0.034138006
0,0.017444335961036846,0.021018257218427656,0.034169322
0,0.017447108,0.021025060313548432,0.034200659
0,0.017449880678381477,0.021031866217014646,0.034232018604864356
0,0.017452654204835376,0.021038674927404133,0.0342634
0,0.017455428509466193,0.021045486443291378,0.034294802
0,0.017458203592015286,0.021052300763247517,0.034326226444112526
0,0.017460979,0.021059117885840348,0.034357672
0,0.017463756089831625,0.021065937809634297,0.03438914
0,0.017466533504579475,0.021072760533190446,0.034420629
0,0.017469311696206816,0.021079586055066525,0.034452139
0,0.017472091,0.021086414373816913,0.034483670805999345
0,0.017474870409056518,0.021093245487992622,0.034515224
0,0.017477650929756096,0.021100079396141315,0.034546799
0,0.017480432226289595,0.021106916,0.034578395
0,0.017483214,0.021113756,0.034610012
0,0.017485997145808143,0.021120597869851473,0.034641650585186236
0,0.017488780768267008,0.021127443,0.03467331
0,0.017491565165507452,0.021134291,0.034704991
0,0.01749435,0.021141141436711603,0.034736693651350944
0,0.017497136283276038,0.021147994861723324,0.034768416996199446
0,0.017499923,0.021154851068968285,0.034800161443540936
0,0.01750271,0.02116171,0.034831927
0,0.017505498764173198,0.021168571824224082,0.034863714
0,0.017508288,0.021175436369259587,0.034895521
0,0.017511077617832597,0.021182303690577657,0.03492735
0,0.017513868203780588,0.021189174,0.034959199
0,0.01751666,0.021196046656073712,0.034991069
0,0.017519451692575416,0.021202922297249377,0.03502296
0,0.017522244594885873,0.021209800708702962,0.035054872
0,0.017525038268780067,0.021216681888924865,0.035086805
0,0.017527833,0.021223565836402107,0.035118758683069254
0,0.017530627930242237,0.021230452549618327,0.035150733
0,0.017533423917270426,0.021237342,0.035182728
0,0.017536220674802788,0.021244234267185347,0.035214743
0,0.017539018202568365,0.021251129268486522,0.035246779367804494
0,0.017541816500295772,0.021258027029427414,0.035278836025600405
0,0.017544615567713202,0.021264927548474748,0.035310913
0,0.017547415,0.021271830824091856,0.035343010864725924
0,0.017550216,0.021278737,0.035375128971190196
0,0.017553017385381127,0.021285645638871812,0.035407267
0,0.01755582,0.021292557174944392,0.035439426
0,0.017558622440607463,0.021299471461406212,0.035471606
0,0.017561426120433113,0.021306388496703656,0.035503805
0,0.017564231,0.021313308279279724,0.035536025
0,0.017567035783135385,0.021320231,0.035568264850019765
0,0.017569842,0.021327156080022718,0.035600525
0,0.017572649,0.021334084095058665,0.035632805
0,0.017575456030681398,0.021341015,0.035665105730486445
0,0.017578264,0.021347948,0.035697426203736574
0,0.017581073361481202,0.021354885,0.035729766702346274
0,0.017583883175779746,0.021361823549612004,0.035762127
0,0.017586694,0.021368765253957287,0.035794508
0,0.017589505100783005,0.021375709691415265,0.035826907960878146
0,0.017592317210929992,0.021382656860394946,0.035859328
0,0.01759513,0.021389606759301925,0.035891768210659335
0,0.017597944,0.021396559386538394,0.035924228
0,0.017600758128597006,0.021403514740503133,0.035956707621481926
0,0.017603573295960146,0.021410472819591523,0.035989207
0,0.017606389,0.021417434,0.036021725876192616
0,0.017609205921210937,0.021424397146703713,0.036054264
0,0.017612023,0.021431363391501215,0.036086823
0,0.017614842,0.021438332354969773,0.0361194
0,0.017617660581167194,0.021445304035487698,0.036151998
0,0.01762048,0.021452278431429904,0.036184614
0,0.017623301,0.021459255541167878,0.036217250504168366
0,0.017626122100826397,0.021466235363069696,0.036249906
0,0.017628944130432502,0.021473218,0.036282581
0,0.017631766921090336,0.021480203136820062,0.036315275118149616
0,0.017634590472514377,0.021487191,0.036347989
0,0.017637414784418683,0.021494181739557226,0.036380721
0,0.017640239856516873,0.021501175097679712,0.036413473130722435
0,0.017643065688522135,0.021508171,0.036446244
0,0.017645892280147235,0.02151517,0.036479034
0,0.01764872,0.021522171,0.036511843
0,0.017651547741105826,0.021529175536598655,0.036544671620501026
0,0.017654376609862684,0.021536182389630603,0.036577518788402354
0,0.017657206237086113,0.021543192,0.036610385
0,0.017660037,0.021550204175982135,0.03664327
0,0.017662868,0.021557219105952288,0.036676173731026177
0,0.017665699666659727,0.021564236724880025,0.036709096384380926
0,0.017668532,0.021571257,0.036742037803438196
0,0.017671366,0.021578280022871647,0.036774998
0,0.0176742,0.021585305698558648,0.036807976768555496
0,0.017677035,0.021592334056449464,0.036840974229272225
0,0.017679870524852273,0.021599365094847073,0.03687399
0,0.017682706965200367,0.021606399,0.036907025
0,0.017685544161101685,0.021613435,0.036940078
0,0.017688382112262518,0.021620474276058798,0.03697315
0,0.017691220818388722,0.021627516019444546,0.037006239597100254
0,0.017694060279185724,0.02163456,0.037039348
0,0.0176969,0.021641608,0.037072475
0,0.017699741,0.021648657,0.03710562
0,0.017702583186649308,0.021655709695494643,0.037138783
0,0.017705425663175123,0.021662764781519836,0.037171964
0,0.017708268892892388,0.021669823,0.037205164
0,0.017711112875503927,0.021676882941877466,0.037238382
0,0.017713957610712136,0.021683946012736707,0.037271617610286654
0,0.017716803098218988,0.021691011741728352,0.037304871449314894
0,0.017719649,0.021698080127107187,0.037338143
0,0.017722496328934308,0.021705151167124542,0.037371433
0,0.017725344071544535,0.021712225,0.037404741
0,0.017728192565256932,0.021719301204062916,0.037438066
0,0.017731041809771295,0.021726380197469336,0.037471409
0,0.017733892,0.021733461838485114,0.037504771
0,0.017736742550002946,0.021740546125344318,0.037538149
0,0.017739594,0.021747633056277565,0.037571545788031124
0,0.017742446289829197,0.021754722629512026,0.03760496
0,0.017745299283835187,0.021761814843271415,0.037638392
0,0.017748153026832827,0.021768909695775978,0.037671841
0,0.017751007518518873,0.021776007185242516,0.037705307
0,0.017753862758589655,0.021783107,0.037738791
0,0.017756718746741063,0.021790210067911396,0.037772293
0,0.017759575482668558,0.021797315457530036,0.037805811808930376
0,0.017762432966067162,0.021804423476943238,0.037839348
0,0.017765291196631464,0.021811534,0.037872901
0,0.017768150174055617,0.021818647,0.037906472
0,0.017771009898033336,0.021825763,0.03794006
0,0.01777387,0.021832881816479584,0.037973665
0,0.017776731584422188,0.021840002957788734,0.038007286616959415
0,0.017779594,0.021847127,0.038040926
0,0.017782456253339067,0.021854253095404445,0.038074582
0,0.017785319705475193,0.021861382088064943,0.038108254
0,0.017788183902318063,0.021868513694190725,0.038141944221492884
0,0.017791049,0.021875648,0.038175651
0,0.017793914528886286,0.021882784739507843,0.038209374
0,0.017796780957991677,0.021889924,0.038243114
0,0.017799648130563887,0.021897066,0.038276871159167294
0,0.017802516046291843,0.021904210862567795,0.038310645
0,0.017805384704864036,0.021911358110898047,0.038344435
0,0.017808254105968528,0.021918507959798765,0.038378241278657216
0,0.017811124,0.02192566,0.038412064
0,0.017813995,0.021932815451884115,0.038445903931739356
0,0.017816867,0.021939973091346293,0.03847976
0,0.017819739129455302,0.021947133323934054,0.038513632
0,0.017822612,0.021954296147777476,0.038547521
0,0.017825486088249864,0.021961462,0.038581425672596315
0,0.017828360678309355,0.02196863,0.038615347
0,0.017831236008389876,0.021975800148090384,0.038649284
0,0.017834112078175562,0.021982973318187715,0.038683237
0,0.017836988887350105,0.021990149,0.038717206726421434
0,0.017839866,0.021997327402053235,0.038751192
0,0.017842745,0.022004508,0.038785194
0,0.017845624,0.022011692,0.038819210799717244
0,0.017848503511595296,0.022018878,0.038853244
0,0.017851384012954153,0.022026066491403377,0.038887293
0,0.017854265,0.022033258,0.038921358
0,0.017857147227797923,0.022040451466440077,0.038955438
0,0.01786003,0.022047647804860893,0.038989534
0,0.017862913390011774,0.022054847,0.039023645869526086
0,0.017865797575581585,0.022062048173914037,0.039057773
0,0.017868682497031968,0.022069252200698525,0.039091915920763325
0,0.017871568154041367,0.022076459,0.039126074162409145
0,0.017874455,0.022083668,0.039160247813850614
0,0.017877341673448753,0.022090879626923285,0.039194437
0,0.01788023,0.022098093877834846,0.039228641142769034
0,0.017883118131222488,0.022105310679929095,0.039262860718285386
0,0.017886007461188173,0.022112530031259417,0.039297095
0,0.017888897524774294,0.022119751929875697,0.039331345
0,0.017891788321656214,0.022126976373824325,0.039365610474908816
0,0.017894679851508874,0.022134203,0.039399891
0,0.017897572,0.022141432889886722,0.039434186
0,0.017900465,0.022148665,0.039468495696500294
0,0.017903359,0.022155899563747812,0.039502820632598135
0,0.017906253294110084,0.022163137,0.039537160413330295
0,0.017909148483924997,0.022170376379652836,0.039571515
0,0.017912044404751002,0.022177619,0.039605884300345444
0,0.017914941056259955,0.022184863321791044,0.039640268
0,0.017917838438123276,0.022192110585241415,0.039674667
0,0.017920736550011935,0.022199360374295676,0.03970908
0,0.017923635,0.022206612686961724,0.039743507911773314
0,0.017926534962546987,0.022213867521243956,0.03977795
0,0.017929435,0.022221124875143265,0.039812407
0,0.017932336291224125,0.022228384746657046,0.039846877821254484
0,0.017935238048288744,0.022235647133779183,0.039881363
0,0.017938140533395326,0.022242912034500052,0.039915863
0,0.017941043746211763,0.022250179446806524,0.039950376600579124
0,0.017943948,0.022257449,0.039984905
0,0.017946852353643607,0.022264721798106263,0.040019447
0,0.017949757747592603,0.022271996733055733,0.040054003
0,0.017952663867918633,0.022279274171503233,0.040088573
0,0.017955570714287404,0.022286554111418097,0.040123157
0,0.017958478,0.022293836550766152,0.040157755002997245
0,0.017961386583813722,0.022301121487509706,0.040192366811595895
0,0.017964295606300456,0.022308409,0.040226992
0,0.017967205353488294,0.022315698845015032,0.040261632
0,0.017970115825040725,0.022322991,0.040296285
0,0.017973027,0.022330286167562358,0.040330951322194455
0,0.017975939,0.022337583560595245,0.040365631496491944
0,0.017978851582513857,0.022344883438723782,0.040400325
0,0.017981764948150732,0.022352185799885682,0.040435032
0,0.017984679,0.022359490642015166,0.040469753
0,0.017987593847111596,0.022366798,0.040504487
0,0.017990509379756825,0.022374107760896156,0.040539234
0,0.017993425634058674,0.02238142,0.040573994313311115
0,0.017996342609676662,0.022388734778770132,0.040608768
0,0.017999260306269863,0.022396051994627665,0.040643555
0,0.018002179,0.022403371678984214,0.040678354
0,0.018005097861015992,0.022410693829749376,0.040713167
0,0.018008017718484863,0.022418018444829223,0.040747992901124686
0,0.018010938,0.022425345522126317,0.040782832
0,0.018013859591900733,0.022432675059539692,0.040817683
0,0.018016781607161022,0.022440007054964864,0.040852547
0,0.018019704340997665,0.022447341506293825,0.040887424
0,0.018022627793066202,0.022454678,0.040922314
0,0.018025551963021722,0.022462017768213494,0.040957216
0,0.018028477,0.022469359574570583,0.040992131123460826
0,0.018031402455211884,0.022476703828364225,0.041027058
0,0.018034328776754496,0.022484051,0.041061998
0,0.018037255814800045,0.022491399669755163,0.04109695
0,0.018040183569001406,0.022498751253090664,0.041131915
0,0.018043112039011017,0.022506105275339097,0.041166892
0,0.018046041,0.022513461734360755,0.041201881
0,0.018048971,0.022520820628012396,0.041236882
0,0.018051902,0.022528181954147252,0.041271895
0,0.018054833,0.022535546,0.041306921
0,0.018057765113987087,0.022542911895261905,0.041341958
0,0.018060698,0.022550280505930533,0.041377007
0,0.018063631342420908,0.022557652,0.041412068410657095
0,0.018066566,0.022565024996686018,0.041447141
0,0.018069500422901424,0.022572400872440536,0.041482226065287994
0,0.018072436031780027,0.022579779,0.041517322469538646
0,0.018075372352614423,0.022587159873845804,0.041552431
0,0.018078309,0.022594543,0.04158755
0,0.018081247,0.022601929,0.041622681
0,0.018084185583321262,0.022609316468016467,0.041657824
0,0.018087124748445517,0.022616706815217956,0.041692978
0,0.018090064623756688,0.0226241,0.041728143286291375
0,0.018093005,0.022631495,0.04176332
0,0.018095946503518912,0.022638892273559166,0.041798508
0,0.018098889,0.022646292224586115,0.041833707
0,0.018101831,0.022653694571061325,0.041868917
0,0.018104775,0.022661099,0.041904138
0,0.018107718769631895,0.022668506441511735,0.041939370440673134
0,0.018110664,0.022675915961055712,0.041974614
0,0.018113609150268932,0.022683327867185504,0.042009868
0,0.018116555,0.022690742157676656,0.042045132
0,0.018119502358805325,0.022698158830301185,0.042080408
0,0.01812245,0.022705577882827576,0.042115694210042076
0,0.018125398392366418,0.022712999313020767,0.042150991
0,0.018128347467630947,0.022720423118642172,0.042186298554584736
0,0.018131297,0.022727849,0.042221617
0,0.018134247733323526,0.022735277847197567,0.042256945
0,0.018137199,0.022742709,0.042292283745281684
0,0.018140150816822995,0.022750142,0.042327633
0,0.018143103414344473,0.022757577699574056,0.042362992
0,0.018146056715229765,0.022765015710556218,0.042398362
0,0.018149010719115316,0.022772456081197393,0.042433742
0,0.018151965,0.022779898809230696,0.042469131477771656
0,0.018154920834430696,0.022787343892385688,0.042504531337222824
0,0.018157876945131175,0.022794791328388388,0.042539941157976935
0,0.018160833757373193,0.022802241114961295,0.042575361
0,0.018163791,0.022809693249823345,0.042610790437275406
0,0.018166749,0.022817147730689942,0.04264623
0,0.018169708399688345,0.022824605,0.042681679
0,0.018172668014434144,0.022832063721280712,0.042717138
0,0.018175628328888055,0.022839525,0.042752605818307296
0,0.018178589342682062,0.022846989,0.042788084
0,0.018181551,0.022854455244882492,0.042823571
0,0.018184513,0.022861924,0.042859067620624886
0,0.018187477,0.022869395,0.042894574
0,0.018190440383882886,0.022876867758466528,0.042930089
0,0.018193404888841358,0.022884343,0.042965613
0,0.018196370090922398,0.022891821064463216,0.043001147
0,0.018199336,0.022899301,0.043036689952192286
0,0.018202302584967123,0.022906783653017355,0.043072242
0,0.018205269876187168,0.022914268422433503,0.043107802519059074
0,0.018208238,0.022921756,0.043143372186323095
0,0.018211207,0.022929244899872983,0.043178950691804246
0,0.018214176,0.022936737,0.043214537972120964
0,0.018217146,0.022944231,0.043250134
0,0.018220116759351142,0.022951726927430985,0.043285739
0,0.018223088218779847,0.022959226,0.043321352
0,0.018226060371599493,0.022966726,0.043356974
0,0.018229033,0.022974229672285386,0.043392604
0,0.018232006755908657,0.022981735,0.043428242363223124
0,0.018234980986645586,0.022989242980355838,0.043463889
0,0.018237955909268275,0.022996753070743028,0.043499544
0,0.018240932,0.023004265448868452,0.043535207853671036
0,0.018243907828660828,0.02301178,0.043570879373735494
0,0.018246885,0.023019297058823524,0.043606558964661445
0,0.018249863,0.023026816285889054,0.043642246561838724
0,0.018252841,0.023034337791164594,0.043677942
0,0.018255819953438824,0.023041861572259223,0.043713646
0,0.018258799708669157,0.023049388,0.043749357
0,0.018261780152753395,0.023056915952324293,0.043785075717308636
0,0.018264761285310543,0.023064447,0.043820802
0,0.018267743105959147,0.023071979,0.043856537
0,0.018270726,0.023079515,0.043892278468586024
0,0.018273708810002714,0.023087051916688996,0.043928028
0,0.018276693,0.023094592,0.043963784506942355
0,0.018279677,0.023102133,0.043999548590816874
0,0.018282662517192065,0.023109677617711058,0.044035319963564114
0,0.018285648458353943,0.023117224024715194,0.044071099
0,0.018288635084924593,0.023124772681004085,0.044106884312302815
0,0.018291622396518988,0.023132324,0.044142677156358084
0,0.01829461,0.023139876731698584,0.044178477
0,0.018297599073236612,0.023147432,0.044214284
0,0.018300588,0.023154989750283954,0.044250098
0,0.018303578,0.023162549616423125,0.044285918119923544
0,0.018306569216339403,0.023170111717192805,0.044321745
0,0.018309561,0.023177676,0.044357579424653654
0,0.018312552725907233,0.023185242612800964,0.04439342
0,0.018315545503776405,0.023192811,0.044429267
0,0.018318539,0.023200382,0.044465121
0,0.018321533103739865,0.023207955654456755,0.044500981
0,0.018324528,0.023215531111334536,0.044536847
0,0.018327523426737727,0.023223109,0.04457272
0,0.018330519608398217,0.023230688674727634,0.044608599202336126
0,0.018333516469644796,0.023238270776280115,0.044644484
0,0.018336514010085687,0.023245855087755406,0.044680376
0,0.018339512229328666,0.023253441606663216,0.044716273
0,0.018342511126981063,0.02326103,0.044752176
0,0.018345511,0.023268621,0.044788085
