number,value,datetime_start,datetime_complete,duration,params_daily_horizon,params_weight_fertilizer,params_weight_fertilizer_anomaly,params_weight_fruit_biomass,params_weight_height,params_weight_irrigation,params_weight_leaf_area,params_weight_water_anomaly,user_attrs_fruit_biomass,user_attrs_height,user_attrs_leaf_area,user_attrs_total_fertilizer,user_attrs_total_irrigation,state
67,190.5237994134003,2026-01-08 14:57:28.815287,2026-01-08 14:57:50.084683,0 days 00:00:21.269396,7,0.0012920759397920182,0.6262897676532218,2579.9368347818295,979.2988706058716,1.3913627544657694,960.2132149953202,0.004504800758035612,0.14574101476581386,2.237480810433525,0.4655372715210642,1029.879210901967,2.04011127143287,COMPLETE
68,964.2374414194428,2026-01-08 14:57:50.085956,2026-01-08 14:58:07.217190,0 days 00:00:17.131234,6,0.0024804817011910576,0.0010400700591837093,1466.9953263583063,943.8292309392142,0.4243750429612232,946.2344207886507,0.0508844890489039,0.2138821143595711,2.664724581638252,0.5749734457767862,324.42297268698826,2.613456725092857,COMPLETE
69,266.3836858541794,2026-01-08 14:58:07.218319,2026-01-08 14:58:28.154192,0 days 00:00:20.935873,9,0.0018240531920346388,7.162707614347224,114.36338004203014,784.6291346790166,0.8614752633166026,807.3689082333698,0.002810552479305705,0.13761727914061433,1.9432193561920066,0.396938735830411,808.8215613790254,1.3756366525456936,COMPLETE
70,-486.4973806195195,2026-01-08 14:58:28.155322,2026-01-08 14:58:48.077229,0 days 00:00:19.921907,6,0.0006981305306254403,0.024613134759069392,830.6575842240786,733.7425442041392,0.005984684912126985,976.2906620910119,0.0018511976612907957,0.056581238948669565,2.181884801848434,0.25724392774293064,1201.7231342814043,66.04965101087109,COMPLETE
71,953.1028459906879,2026-01-08 14:58:48.078432,2026-01-08 14:59:06.056495,0 days 00:00:17.978063,6,0.0037190466728639023,1.847573497254569,1066.0323668672174,525.5181746118085,4.342858753993944,848.1034464180232,0.008839440922995132,0.20266404392392165,2.348567789468575,0.5174088938276087,230.64456459527236,0.28958580680116086,COMPLETE
72,1021.2384416358411,2026-01-08 14:59:06.057617,2026-01-08 14:59:28.275809,0 days 00:00:22.218192,7,0.0026651789817387175,1.4610859376643537,2078.449453383019,568.1555352600501,3.232343681084732,920.576420292006,0.004589117398195285,0.22505242143442142,2.725142446317365,0.5837106329054309,326.1271570244337,0.44026551505358114,COMPLETE
73,-142.35391330869106,2026-01-08 14:59:28.277157,2026-01-08 14:59:49.126265,0 days 00:00:20.849108,7,0.0004857186589098806,0.9311134923592236,2222.7271151002365,453.1396132598836,1.8251723772290989,925.1542943891743,0.005367944068056743,0.1074106393039877,1.8739825118231028,0.3901500719294557,1248.8651566776468,1.4998526950013682,COMPLETE
74,41.58837184714332,2026-01-08 14:59:49.127742,2026-01-08 15:00:17.156199,0 days 00:00:28.028457,8,0.0010414094156829497,1.4665482807337678,3079.836242862746,491.3278205996057,5.824940204500665,893.2975220357341,0.041358447264064374,0.1284911974116045,2.0975155002255415,0.436502205436807,1133.6665542405626,0.6936045037993619,COMPLETE
75,575.7645868194703,2026-01-08 15:00:17.157479,2026-01-08 15:00:37.947696,0 days 00:00:20.790217,7,0.002505512229284082,3.481202798241894,6763.025845314776,630.4373164667337,3.4115969372536203,967.3117309754584,0.012472445283661138,0.18412922873934434,2.6208202962459426,0.56778530624889,740.0580221199118,1.5087033505526966,COMPLETE
76,952.4081687127546,2026-01-08 15:00:37.948757,2026-01-08 15:01:01.285720,0 days 00:00:23.336963,7,0.0050698121437632,0.10356460408546155,1688.0716361770512,812.1282658288528,1.3416988699452626,814.5755041085331,0.0035170951422497676,0.20292023781765653,2.385559567735757,0.5257529804137238,235.87137127097944,1.1466716375689014,COMPLETE
77,795.5527349224841,2026-01-08 15:01:01.286885,2026-01-08 15:01:18.341416,0 days 00:00:17.054531,6,0.009504197881004196,0.7672948106657314,2034.6157559664352,572.9496357302038,2.9142115353383167,784.1388403006733,0.12138081215605175,0.16593132518461776,1.7309366074244483,0.40628575350723145,145.1835834532786,0.816580086331192,COMPLETE
78,252.98436560239782,2026-01-08 15:01:18.342679,2026-01-08 15:01:45.446205,0 days 00:00:27.103526,8,0.0012566094443698585,0.060214153166828155,2523.807917607459,401.98448747421435,1.8407554196244122,931.7748785909059,0.02274277636447239,0.15039361819625227,2.2473347431016784,0.46962114616929523,965.6430470535236,1.4938334575093295,COMPLETE
