2.973963157090265668e+02,3.676978161968173699e-03,1.763231361217200856e+03,3.298805556441020137e-03
3.064698470813130484e+02,2.089942234630370876e-02,1.541052025422588486e+03,1.873728051262175953e-02
2.310301313094571753e+02,1.821557853334266133e-02,1.312410111746290113e+03,2.132342096887775984e-01
1.552544252447294468e+02,1.832805016989254299e-02,1.983184590814374133e+03,7.497840199409619988e-01
1.618508309241968561e+02,2.295245841950642463e-02,9.368926100741831533e+02,4.998316747646400215e-01
2.218729458806835453e+02,7.183723006428316404e-02,2.016091103572023258e+03,2.011923619182737488e-01
1.889781577072519383e+02,3.884572107980976269e-02,1.427614824685797885e+03,6.655620247135169976e-01
3.053792065528371040e+02,7.452375312594593237e-02,1.394871785522101391e+03,7.039431629457375550e-01
2.814869529907157357e+02,9.252693065494842217e-02,1.483571554751982148e+03,7.903422163702276126e-01
1.967508165482424545e+02,9.413937472619514357e-02,6.549248301686556033e+02,4.601165597395359130e-01
2.009349038713706079e+02,1.720358694926693854e-01,1.190854456493453654e+03,8.272230351942432003e-02
1.682937581022144968e+02,1.383519567672404915e-01,9.758045123003778372e+02,4.390538315045630635e-01
1.161994762364876834e+02,1.148260075165181970e-01,1.962431237184787733e+03,1.964342684008054951e-01
6.679369635937734984e+01,5.343248086781261091e-02,3.169451000071849194e+02,2.108501935321080989e-01
1.340569065908176469e+02,1.158839719706997173e-01,1.476779686236239513e+03,9.673181683376247397e-01
1.069011671961637546e+02,1.175338910498424094e-01,1.556820773082828964e+03,5.540308454891915840e-02
2.272718368586543249e+02,1.052844435516008675e-02,5.266290165880212015e+01,1.937581502340729733e-01
1.623215035232465198e+02,1.734747697844330472e-01,1.475631709357357067e+03,9.180287694420171674e-01
2.327191682844621425e+02,2.936573043021822316e-01,1.482469982865218071e+03,4.768879576958992006e-01
2.667954824849923625e+02,3.571965341189877741e-01,7.675421075250509375e+02,5.854970788602293919e-01
2.084161285924436413e+02,2.901679496586670459e-01,7.646358131157246589e+02,6.751256243038686877e-01
8.301152175710085146e+01,1.142989151584614810e-01,6.351674433711336860e+02,6.447407711239168115e-01
1.339401622973391852e+02,2.451365593720525315e-01,1.552113580748417007e+03,2.672994350532863495e-01
3.291326294194872162e+02,6.190696815432299438e-01,1.866857026165138450e+03,8.033993031335809332e-02
2.858560003380806052e+02,5.110175769441150928e-01,1.069633463709083344e+03,6.738248745969885323e-02
2.233884758936011394e+02,4.062180002588574590e-01,2.076548362042508870e+03,7.858514051830232106e-01
2.099493659398935392e+02,4.234843757878499204e-01,1.569936437062782488e+03,7.165978473946302274e-02
1.443085960612592658e+02,2.963930846229380633e-01,1.105688987413377163e+03,1.549968914506179574e-01
1.721484827863114049e+02,3.275073467830263430e-01,1.054535182553225695e+03,5.681714351657828344e-01
1.978025018717606258e+02,2.749051627386551733e-01,2.978898803193912386e+02,6.448249381127372226e-01
2.214837174213229218e+02,3.872492688532986893e-01,8.848325772551606860e+02,8.884024444372965457e-01
1.814979357526947581e+02,4.735729146296303038e-01,2.830832207760381038e+02,2.566018120040200121e-02
9.679699587021180207e+01,1.827366289190928972e-01,3.479202495548540810e+02,8.396849803309115456e-01
3.013636206253156615e+02,3.852700800215502208e-01,3.678027549575233479e+01,1.638181534346160872e-01
7.925772669187082897e+01,2.116161187890983619e-01,7.929817253893650104e+02,1.054336198289892168e-01
1.640181941142566302e+02,4.544204166752563445e-01,1.107815854164246275e+03,1.079983809653986271e-01
2.583422936038433022e+02,6.190291596433464827e-01,6.744307953576238788e+02,6.479791405919095304e-01
1.897819069720664515e+02,5.092936987274471194e-01,8.224749072291250513e+02,3.333203206294658161e-01
2.247872053591931092e+02,2.894769640269537203e-01,9.550649026835429822e+01,5.110053661607487641e-01
2.487143656682960398e+02,7.029721866436744460e-01,1.981716528270456593e+03,6.648218702462830310e-01
9.857875088423644172e+01,2.938065483701407521e-01,2.070644838693254314e+03,6.976566941459790006e-02
3.332262911397721723e+02,9.412501816031829671e-01,3.630189542503285338e+02,2.127657442525895393e-01
3.806250192744234795e+01,8.980247212640511678e-02,1.889260851821951235e+02,4.605005193090550564e-01
2.704806380884498367e+02,7.837623182285844425e-01,1.966177914692600098e+03,9.335776261694876954e-01
1.451480142300996192e+02,4.406536913004558964e-01,1.225869852844818524e+03,7.651637855382381614e-01
1.553492094103047805e+02,3.945384371177712568e-01,3.300644728231233671e+02,7.476010906815794277e-01
2.173724362032760666e+02,6.834002679247002110e-01,2.310769733952979834e+02,4.083754373210783661e-02
3.011991321310940748e+02,9.464134777450786684e-01,1.218695920979135281e+03,3.260549871026595103e-01
2.353712003538917656e+02,6.986124558556872088e-01,9.981540420158945608e+02,9.698867401905683083e-01
1.397096580330625102e+02,4.159181921553530836e-01,4.812842997092280370e+02,6.928520129905190172e-01
1.947339879363080399e+02,6.571781441292972037e-01,8.157740244074979046e+02,4.305529074368931730e-01
2.233164149200971451e+02,8.053681115570663351e-01,1.321674741308836929e+03,3.624582692024468367e-01
2.788890333852891672e+02,9.961183811839794400e-01,2.028988115732356619e+03,1.008209453185909127e-01
1.242606938301194930e+02,4.657286113805669814e-01,1.190650091485442545e+03,1.557864863477446959e-01
5.735081016222613215e+01,2.039411276661953210e-01,2.442362719990822484e+02,3.326087066765426314e-01
1.706285686047060608e+02,6.824286862340229742e-01,7.205043586729534582e+02,2.885457083581850490e-01
2.451453305266099392e+02,6.029992593740226559e-01,1.189286157051962221e+02,6.769041471441802349e-01
1.915817381390311880e+02,3.885416134538553501e-01,9.728642207256017116e+01,6.948943497891405530e-01
