2.846507803530697061e+02,4.369941361722719936e-03,1.098597699434647438e+03,3.489572189128616227e-03
2.681173725618812682e+02,7.967737200480415338e-02,1.631809380073430702e+03,2.401399283954842034e-01
1.321603338909437753e+02,3.016318103684268587e-02,1.908995512330348220e+03,7.103840502547094093e-01
1.717010429626113250e+02,4.139324865382557755e-02,1.736277760332338403e+03,6.483742547330506589e-01
2.403308419045706614e+02,7.364075635393449448e-02,1.801642202425967753e+03,5.913447392991836304e-01
2.068726169621047291e+02,9.418056467362996564e-02,1.825547280317239256e+03,3.984857431954051156e-03
1.777943118654152101e+02,6.557922748999139850e-02,1.674910950891888888e+03,7.165942630113477652e-01
2.220800100962185581e+02,8.503206183946135366e-02,2.046074118023312167e+03,6.440898893473141484e-01
7.836919757610588988e+01,3.525310114434861142e-02,1.479658774296669890e+03,7.749346508758714336e-01
2.005138762614194832e+02,1.624295524349515449e-02,4.488499496134926972e+02,7.167454117293042826e-01
3.056489301390192281e+02,1.571679900278735165e-01,6.778972903693853596e+02,4.053570020147115316e-01
1.344431981751573630e+02,7.061215089375627585e-02,9.830377216455339351e+01,8.629497248595084657e-02
1.751881162959244875e+02,1.178735967761179726e-01,1.736381021903971714e+03,7.631681409257299320e-01
9.363410354978687167e+01,3.060786136884356690e-02,4.897630774984829145e+02,9.164039287064356110e-01
2.959710097608132173e+02,2.481596164809415361e-01,4.995440188590036428e+02,1.041004227910838631e-01
1.278777701089078533e+02,1.255189651526378292e-01,1.689250272226347533e+03,3.733492338511443798e-01
1.861197404300469884e+02,1.868482870080827030e-01,1.970882509741544027e+03,4.908566658577550035e-01
2.559349268133170767e+02,2.243850446595509751e-01,6.216692173361813047e+02,5.844721020266273603e-01
8.559932523996930342e+01,9.469905908694088714e-02,1.655528694965133582e+03,9.608125766201580653e-01
3.092039614357436221e+02,3.787362129014458789e-01,5.011423002256281620e+02,2.835985289977464505e-02
2.660073128323082301e+02,9.572377514118526887e-02,2.279301699378073067e+02,7.066655508194553681e-01
2.487457587637076131e+02,2.861083388006529504e-01,1.587748460826124528e+03,8.670793391674428419e-01
1.159215960735351700e+02,1.086668105674809676e-01,4.113469485156360292e+02,5.685759725396439812e-01
1.280005910347042288e+02,1.634799825098601778e-01,1.018944326501618434e+03,6.424940846759826796e-01
2.191423393089888236e+02,3.128169958941585116e-01,1.531031766547314874e+03,4.637319438650582271e-01
2.281687386579716019e+02,2.736849404837530253e-01,8.605508918013956645e+02,9.437927894371346271e-01
1.884166905384468294e+02,2.576281845436638740e-01,1.444167000633176258e+03,7.144059543561447345e-01
2.839847599038578210e+02,4.186331013726412587e-01,1.275909699419928302e+03,1.962940905342485387e-01
2.861038345086659547e+02,2.992456448695453020e-01,5.548880511778183973e+02,8.891438233600148511e-01
3.064082246052713572e+02,4.399136997033687990e-01,1.149331767149395546e+03,7.239609643224544921e-01
3.083604191829163028e+02,4.809601310787230966e-01,4.156445265514744847e+02,2.817006508338850690e-01
2.930340745176782207e+02,5.069140474999094259e-01,1.609960483628485235e+03,5.684244578925459201e-01
2.749920407825293296e+02,3.987685796883243539e-01,6.078790812570794060e+02,9.474508001587826911e-01
3.011914560000636811e+02,6.246999231942380604e-01,2.118653072431632609e+03,1.607278180826382796e-01
1.571647171338493365e+02,3.053535333611670510e-01,1.361153209774692868e+03,8.915317587640028130e-01
2.477430595514809113e+02,5.268731682076345235e-01,8.492644910640520948e+02,4.255938678524339158e-01
1.820716121760150372e+02,4.418815540885858151e-01,7.245921688273643895e+02,1.425769583636806725e-01
1.302611800660889685e+02,3.147160131181094278e-01,1.480717658126623064e+03,1.435813556713642358e-01
7.949853497221359078e+01,2.025610244034007912e-01,2.796082222100534409e+02,8.415452484473061323e-02
1.473492186764580083e+02,3.888586686653224822e-01,1.128669583667530787e+03,2.186425816044649389e-02
