Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
18080,2.948233649823654,0.5470902298096074,19.48974888692363,781.2316554502589,0.15317763993588573
18081,2.948236607883633,0.5470906651657775,19.489778124911563,781.2309109266155,0.15319741774032827
18082,2.9482395893049076,0.547091104167537,19.489807621649827,781.230159919941,0.1532171915402008
18083,2.948242594054617,0.5470915468095828,19.489837376739224,781.2294024398457,0.15323696133440756
18084,2.9482456220999365,0.5470919930866177,19.48986738978105,781.2286384959286,0.1532567271218542
18085,2.948248673408075,0.5470924429933504,19.489897660377096,781.2278680977786,0.1532764889014477
18086,2.948251747946278,0.5470928965244954,19.489928188129646,781.2270912549732,0.15329624667209638
18087,2.9482548456818263,0.5470933536747734,19.489958972641478,781.2263079770795,0.15331600043270993
18088,2.9482579665820343,0.5470938144389107,19.489990013515857,781.2255182736538,0.1533357501821994
18089,2.9482611106142533,0.5470942788116395,19.490021310356546,781.2247221542418,0.15335549591947714
18090,2.9482642777458694,0.5470947467876981,19.49005286276779,781.2239196283782,0.15337523764345692
18091,2.948267467957871,0.5470952183639458,19.490084670504537,781.2231107018448,0.15339497535333227
18092,2.948270681217696,0.5470956935351295,19.490116733171785,781.2222953841605,0.15341470904801946
18093,2.9482739174928168,0.547096172296002,19.490149050375024,781.2214736848335,0.15343443872643614
18094,2.948277176750741,0.5470966546413218,19.490181621720236,781.2206456133615,0.1534541643875013
18095,2.9482804589590113,0.5470971405658536,19.490214446813884,781.2198111792314,0.15347388603013534
18096,2.948283764085205,0.5470976300643674,19.490247525262923,781.2189703919195,0.15349360365325992
18097,2.948287092096934,0.5470981231316395,19.49028085667479,781.2181232608912,0.15351331725579814
18098,2.9482904429618464,0.5470986197624518,19.490314440657414,781.2172697956016,0.15353302683667439
18099,2.9482938166476234,0.547099119951592,19.490348276819205,781.2164100054952,0.15355273239481443
18100,2.9482972131219816,0.5470996236938538,19.490382364769054,781.2155439000055,0.15357243392914538
18101,2.948300632363958,0.5471001309857959,19.49041670424124,781.2146714854441,0.15359213143882733
18102,2.948304074341322,0.5471006418222211,19.49045129484544,781.2137927712282,0.15361182492278994
18103,2.9483075390218794,0.5471011561979376,19.490486136191794,781.2129077667645,0.15363151437996428
18104,2.94831102637347,0.54710167410776,19.490521227890945,781.2120164814488,0.1536511998092827
18105,2.9483145363639682,0.5471021955465081,19.490556569554006,781.2111189246668,0.153670881209679
18106,2.948318068961283,0.5471027205090078,19.490592160792577,781.2102151057934,0.15369055858008823
18107,2.948321624133358,0.5471032489900906,19.49062800121873,781.209305034193,0.15371023191944685
18108,2.9483252018481707,0.5471037809845939,19.49066409044503,781.2083887192194,0.15372990122669264
18109,2.948328802073734,0.5471043164873608,19.490700428084505,781.2074661702161,0.15374956650076477
18110,2.948332424778095,0.5471048554932402,19.490737013750675,781.2065373965158,0.15376922774060373
18111,2.9483360699360914,0.5471053979981401,19.490773847132296,781.2056024055784,0.15378888494529006
18112,2.948339737515829,0.5471059439969194,19.490810927843725,781.2046612067184,0.1538085381137669
18113,2.9483434274854483,0.5471064934844425,19.49084825549979,781.2037138092401,0.15382818724497874
18114,2.948347139813124,0.5471070464555797,19.4908858297158,781.2027602224372,0.15384783233787136
18115,2.948350874467065,0.5471076029052071,19.490923650107533,781.201800455593,0.15386747339139195
18116,2.9483546314155142,0.5471081628282064,19.490961716291245,781.2008345179804,0.15388711040448902
18117,2.9483584106267493,0.5471087262194649,19.491000027883672,781.1998624188618,0.15390674337611246
18118,2.9483622120690813,0.5471092930738758,19.491038584502014,781.1988841674892,0.15392637230521347
18119,2.948366035710856,0.5471098633863379,19.491077385763948,781.1978997731039,0.15394599719074464
18120,2.9483698815204527,0.5471104371517558,19.491116431287626,781.1969092449374,0.1539656180316599
18121,2.9483737494752744,0.547111014366441,19.491155720791127,781.1959125897329,0.1539852348270991
18122,2.948377639543756,0.5471115950253077,19.491195253893384,781.1949098167046,0.15400484757601876
18123,2.948381551694366,0.5471121791232751,19.491235030213808,781.1939009350563,0.15402445627737674
18124,2.9483854858956073,0.5471127666552684,19.491275049372273,781.1928859539814,0.15404406093013223
18125,2.9483894421160164,0.5471133576162185,19.49131531098913,781.1918648826631,0.15406366153324583
18126,2.9483934203241633,0.5471139520010617,19.491355814685193,781.1908377302741,0.1540832580856794
18127,2.9483974204886527,0.5471145498047403,19.491396560081746,781.1898045059767,0.15410285058639625
18128,2.948401442578122,0.547115151022202,19.491437546800544,781.188765218923,0.15412243903436096
18129,2.9484054865612435,0.5471157556484002,19.491478774463804,781.1877198782548,0.15414202342853947
18130,2.948409552406722,0.5471163636782939,19.491520242694214,781.1866684931036,0.15416160376789914
18131,2.9484136400900236,0.5471169751078965,19.491561951189333,781.1856110707374,0.15418118005154674
18132,2.9484177495799115,0.5471175899321769,19.491603899572663,781.1845476202698,0.1542007522784522
18133,2.9484218808451823,0.5471182081461092,19.491646087468165,781.1834781508043,0.1542203204475868
18134,2.948426033854666,0.5471188297446735,19.49168851450027,781.1824026714341,0.15423988455792315
18135,2.9484302085772267,0.5471194547228553,19.491731180293872,781.1813211912424,0.1542594446084352
18136,2.9484344049817612,0.5471200830756456,19.491774084474326,781.1802337193018,0.15427900059809826
18137,2.9484386230372004,0.5471207147980414,19.491817226667447,781.1791402646747,0.15429855252588903
18138,2.9484428627125085,0.5471213498850447,19.491860606499518,781.1780408364135,0.1543181003907855
18139,2.948447123976683,0.5471219883316635,19.491904223597285,781.1769354435603,0.15433764419176701
18140,2.948451406798755,0.5471226301329113,19.491948077587946,781.1758240951469,0.1543571839278143
18141,2.9484557111522625,0.5471232752845047,19.491992168148645,781.1747067989628,0.1543767195980013
18142,2.9484600370062966,0.547123923781467,19.492036494907424,781.1735835640213,0.1543962512013114
18143,2.948464384329981,0.5471245756188275,19.492081057492786,781.1724543993258,0.15441577873672926
18144,2.9484687530924742,0.5471252307916209,19.492125855533693,781.1713193138694,0.15443530220324092
18145,2.9484731432629663,0.5471258892948871,19.49217088865956,781.170178316635,0.15445482159983379
18146,2.948477554810681,0.547126551123672,19.492216156500273,781.1690314165953,0.15447433692549656
18147,2.948481987704876,0.5471272162730269,19.492261658686157,781.1678786227131,0.15449384817921935
18148,2.94848644191484,0.5471278847380083,19.492307394848005,781.1667199439411,0.15451335535999358
18149,2.948490917409898,0.5471285565136788,19.492353364617063,781.1655553892215,0.15453285846681206
18150,2.9484954141594044,0.547129231595106,19.492399567625032,781.1643849674867,0.15455235749866889
18151,2.948499932132749,0.5471299099773632,19.492446003504064,781.1632086876592,0.15457185245455954
18152,2.9485044712993544,0.5471305916555294,19.492492671886772,781.162026558651,0.15459134333348082
18153,2.948509031628675,0.5471312766246886,19.492539572406216,781.1608385893642,0.15461083013443092
18154,2.9485136130901983,0.5471319648799308,19.492586704695913,781.1596447886909,0.15463031285640935
18155,2.9485182156534457,0.5471326564163511,19.49263406838983,781.1584451655133,0.15464979149841696
18156,2.9485228392879703,0.5471333512290504,19.492681663122386,781.1572397287032,0.15466926605945597
18157,2.948527483963358,0.5471340493131348,19.492729488528454,781.1560284871226,0.15468873653852994
18158,2.9485321496492287,0.5471347506637161,19.49277754424335,781.1548114496235,0.15470820293464374
18159,2.9485368363152333,0.5471354552759113,19.49282582990285,781.1535886250477,0.15472766524680365
18160,2.9485415439310567,0.5471361631448431,19.492874345143168,781.1523600222273,0.15474712347401726
18161,2.9485462724686418,0.5471368742659867,19.492923089625588,781.1511256493714,0.15476657761533924
18162,2.948551021897735,0.5471375886344748,19.49297206298719,781.1498855152929,0.15478602766977986
18163,2.948555792188115,0.547138306245446,19.493021264865494,781.1486396287949,0.15480547363635072
18164,2.9485605833095936,0.547139027094044,19.493070694898474,781.1473879986703,0.15482491551406474
18165,2.9485653952320146,0.5471397511754181,19.49312035272455,781.1461306337023,0.15484435330193624
18166,2.948570227925254,0.547140478484723,19.493170237982586,781.1448675426641,0.15486378699898085
18167,2.9485750813592206,0.5471412090171187,19.49322035031189,781.1435987343187,0.15488321660421556
18168,2.948579955503856,0.5471419427677707,19.493270689352222,781.1423242174196,0.15490264211665866
18169,2.948584850329134,0.5471426797318498,19.493321254743776,781.1410440007102,0.15492206353532986
18170,2.94858976580506,0.5471434199045324,19.4933720461272,781.1397580929239,0.15494148085925016
18171,2.948594699971765,0.5471441629800842,19.493423041811816,781.1384670338848,0.15496089404777394
18172,2.9485996528024354,0.5471449089541922,19.493474241476765,781.1371708313956,0.154980303099958
18173,2.948604624270286,0.5471456578225488,19.493525644801572,781.1358694932499,0.15499970801486043
18174,2.9486096143485607,0.5471464095808505,19.493577251466164,781.1345630272327,0.15501910879154068
18175,2.9486146230105312,0.5471471642247991,19.493629061150852,781.1332514411203,0.1550385054290596
18176,2.948619650229499,0.5471479217501011,19.493681073536347,781.13193474268,0.15505789792647928
18177,2.948624695978794,0.5471486821524675,19.493733288303744,781.1306129396705,0.1550772862828633
18178,2.9486297602317735,0.5471494454276143,19.49378570513453,781.1292860398418,0.15509667049727643
18179,2.9486348429618254,0.5471502115712624,19.493838323710587,781.1279540509348,0.1551160505687849
18180,2.9486399441423647,0.5471509805791374,19.49389114371418,781.1266169806821,0.15513542649645626
18181,2.9486450395812205,0.5471517486789741,19.493943897760534,781.1252814853666,0.15515479778256205
18182,2.948650129284067,0.5471525158717159,19.493996585922105,781.1239475633496,0.15517416442645188
18183,2.948655213256572,0.5471532821583049,19.494049208271267,781.1226152129941,0.1551935264274767
18184,2.9486602915043996,0.5471540475396826,19.494101764880327,781.1212844326649,0.1552128837849889
18185,2.9486653640332063,0.5471548120167891,19.494154255821503,781.1199552207283,0.1552322364983423
18186,2.9486704308486447,0.5471555755905638,19.49420668116694,781.1186275755528,0.15525158456689217
18187,2.9486754919563607,0.5471563382619452,19.49425904098871,781.1173014955078,0.15527092798999514
18188,2.9486805473619957,0.5471571000318706,19.4943113353588,781.1159769789653,0.1552902667670093
18189,2.948685597071185,0.5471578609012764,19.49436356434912,781.1146540242981,0.15530960089729412
18190,2.9486906410895593,0.5471586208710982,19.494415728031502,781.1133326298814,0.15532893038021053
18191,2.9486956651676084,0.5471593777195746,19.494467668927047,781.112016716039,0.1553482549220368
18192,2.948700669324005,0.5471601314497905,19.494519387266305,781.1107062774229,0.15536757452218355
18193,2.948705653577405,0.547160882064828,19.49457088327959,781.1094013086904,0.15538688918006296
18194,2.9487106179464453,0.5471616295677664,19.494622157196986,781.1081018045043,0.15540619889508872
18195,2.9487155624497468,0.5471623739616814,19.49467320924835,781.1068077595326,0.155425503666676
18196,2.948720487105913,0.5471631152496461,19.49472403966331,781.1055191684491,0.15544480349424158
18197,2.9487253919335306,0.5471638534347305,19.494774648671257,781.1042360259327,0.1554640983772037
18198,2.9487302769511685,0.5471645885200015,19.494825036501354,781.1029583266678,0.15548338831498215
18199,2.9487351421773784,0.5471653205085231,19.494875203382534,781.1016860653444,0.1555026733069982
18200,2.9487399876306957,0.5471660494033561,19.4949251495435,781.1004192366578,0.1555219533526747
18201,2.9487448095994298,0.5471667746259453,19.4949748339786,781.0991588617259,0.15554122837474
18202,2.9487496081047846,0.5471674961797982,19.495024256949158,781.0979049344951,0.15556049837261812
18203,2.9487543831679446,0.5471682140684188,19.495073418716245,781.0966574489179,0.1555797633457347
18204,2.9487591348100755,0.5471689282953077,19.49512231954068,781.0954163989529,0.1555990232935169
18205,2.948763863052323,0.5471696388639623,19.495170959683023,781.0941817785647,0.15561827821539345
18206,2.9487685679158147,0.5471703457778764,19.49521933940358,781.092953581724,0.15563752811079462
18207,2.9487732494216585,0.5471710490405406,19.495267458962402,781.0917318024078,0.15565677297915226
18208,2.948777907590944,0.547171748655442,19.495315318619287,781.0905164345988,0.15567601281989973
18209,2.9487825424447407,0.5471724446260646,19.49536291863378,781.089307472286,0.155695247632472
18210,2.9487871540040995,0.5471731369558887,19.49541025926517,781.0881049094643,0.15571447741630554
18211,2.948791754513041,0.5471738275541608,19.495457475912634,781.0869053762567,0.15573370242216072
18212,2.9487963439826315,0.5471745164227034,19.495504568713432,781.0857088694878,0.1557529226494611
18213,2.9488009224239273,0.547175203563337,19.495551537804683,781.0845153859855,0.15577213809763168
18214,2.9488054898479743,0.5471758889778803,19.49559838332336,781.0833249225807,0.15579134876609885
18215,2.9488100462658067,0.5471765726681499,19.495645105406297,781.0821374761078,0.1558105546542905
18216,2.948814591688449,0.5471772546359608,19.49569170419017,781.0809530434045,0.15582975576163596
18217,2.9488191261269145,0.547177934883126,19.495738179811518,781.0797716213117,0.15584895208756597
18218,2.948823649592206,0.547178613411457,19.49578453240674,781.0785932066736,0.15586814363151275
18219,2.948828162095317,0.547179290222763,19.49583076211209,781.0774177963377,0.15588733039290992
18220,2.948832663647228,0.5471799653188517,19.495876869063665,781.0762453871547,0.15590651237119257
18221,2.9488371508552476,0.5471806381708457,19.49592281576256,781.0750769127351,0.15592568949580798
18222,2.9488416237334394,0.5471813087810606,19.49596860238243,781.0739123690513,0.15594486176620534
18223,2.948846082295855,0.5471819771518096,19.496014229096737,781.0727517520799,0.1559640291818353
18224,2.9488505265565323,0.5471826432854033,19.49605969607877,781.0715950578013,0.15598319174215
18225,2.948854956529495,0.5471833071841504,19.49610500350164,781.0704422822006,0.15600234944660302
18226,2.9488593722287546,0.547183968850357,19.496150151538277,781.0692934212664,0.1560215022946494
18227,2.9488637736683088,0.5471846282863271,19.496195140361426,781.0681484709918,0.15604065028574562
18228,2.9488681608621423,0.547185285494362,19.49623997014366,781.0670074273739,0.15605979341934972
18229,2.948872533824226,0.5471859404767611,19.496284641057365,781.0658702864141,0.15607893169492112
18230,2.948876892568518,0.5471865932358212,19.496329153274758,781.0647370441177,0.1560980651119207
18231,2.948881225772052,0.5471872420062633,19.49637338159832,781.0636108169141,0.15611719343667846
18232,2.9488855334572985,0.5471878867918051,19.496417326304492,781.0624915984127,0.1561363166686601
18233,2.9488898156467087,0.5471885275961603,19.496460987669444,781.0613793822295,0.15615543480733293
18234,2.9488940723627133,0.5471891644230396,19.496504365969084,781.0602741619863,0.1561745478521658
18235,2.948898303627723,0.5471897972761498,19.496547461479054,781.0591759313118,0.15619365580262917
18236,2.9489025094641295,0.5471904261591943,19.49659027447473,781.0580846838407,0.15621275865819503
18237,2.9489066898943035,0.5471910510758731,19.49663280523123,781.0570004132144,0.15623185641833695
18238,2.9489108449405963,0.5471916720298824,19.496675054023395,781.0559231130804,0.15625094908253004
18239,2.948914974625339,0.547192289024915,19.496717021125814,781.0548527770927,0.156270036650251
18240,2.9489190789708433,0.5471929020646603,19.496758706812805,781.0537893989115,0.1562891191209781
18241,2.948923166250155,0.5471935124391789,19.496800202619177,781.0527307007756,0.1563081966638621
18242,2.948927236479594,0.5471941201511565,19.496841508745685,781.0516766780274,0.15632726927838797
18243,2.9489312896754636,0.5471947252032764,19.49688262539288,781.0506273260143,0.1563463369640422
18244,2.9489353258540527,0.5471953275982188,19.49692355276111,781.0495826400879,0.15636539972031277
18245,2.9489393450316355,0.5471959273386615,19.49696429105051,781.0485426156051,0.15638445754668906
18246,2.94894334722447,0.5471965244272796,19.49700484046102,781.0475072479273,0.15640351044266199
18247,2.948947332448799,0.5471971188667456,19.497045201192375,781.0464765324207,0.15642255840772393
18248,2.948951300720851,0.5471977106597292,19.4970853734441,781.0454504644559,0.15644160144136876
18249,2.9489552520568383,0.5471982998088976,19.497125357415523,781.0444290394088,0.1564606395430918
18250,2.9489591864729587,0.547198886316915,19.49716515330577,781.0434122526594,0.15647967271238988
18251,2.948963119841042,0.5471994726584638,19.49720493671425,781.042395734097,0.15649870127483595
18252,2.948967052161718,0.5472000588336533,19.497244707650278,781.0413794835556,0.15651772522985474
18253,2.9489709834356175,0.547200644842593,19.497284466123144,781.0403635008696,0.15653674457687228
18254,2.9489749136633696,0.5472012306853924,19.497324212142136,781.0393477858735,0.15655575931531604
18255,2.9489788428456034,0.5472018163621606,19.497363945716533,781.0383323384018,0.1565747694446148
18256,2.9489827709829473,0.5472024018730068,19.4974036668556,781.0373171582895,0.1565937749641987
18257,2.948986698076029,0.5472029872180403,19.4974433755686,781.0363022453715,0.15661277587349937
18258,2.948990624125477,0.5472035723973698,19.497483071864785,781.0352875994829,0.15663177217194965
18259,2.9489945491319167,0.5472041574111044,19.49752275575339,781.0342732204588,0.15665076385898383
18260,2.9489984730959753,0.5472047422593527,19.49756242724365,781.0332591081346,0.15666975093403757
18261,2.9490024055296904,0.5472053284251238,19.497602191562414,781.0322426437549,0.1566887335921709
18262,2.94900634642179,0.5472059159065976,19.497642048574466,781.0312238305993,0.15670771183272555
18263,2.949010295761014,0.5472065047019559,19.497681998144753,781.030202671944,0.15672668565504463
18264,2.9490142535361126,0.5472070948093826,19.497722040138374,781.0291791710617,0.15674565505847254
18265,2.94901821973585,0.5472076862270635,19.497762174420593,781.0281533312215,0.15676462004235503
18266,2.949022194349001,0.5472082789531865,19.49780240085683,781.0271251556886,0.15678358060603917
18267,2.9490261773643525,0.5472088729859413,19.49784271931267,781.0260946477251,0.15680253674887334
18268,2.949030168770703,0.5472094683235199,19.497883129653847,781.0250618105891,0.15682148847020733
