Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
19103,2.7159611321217643,0.5815212929606827,19.980542978262974,948.5585488348391,0.1365293027642445
19104,2.715928682648837,0.5815161856107504,19.980452142320125,948.5637512283572,0.1365558077282552
19105,2.7158962212193094,0.5815110707355853,19.98036124992924,948.5689388691871,0.1365823087408469
19106,2.7158637478356806,0.581505948321778,19.980270301058248,948.5741117189792,0.136608805796901
19107,2.715831262500405,0.5815008183563074,19.980179295674507,948.5792697405308,0.1366352988913295
19108,2.7157987652158937,0.5814956808265345,19.98008823374484,948.5844128977716,0.1366617880190742
19109,2.7157662559845157,0.581490535720197,19.97999711523553,948.5895411557458,0.1366882731751066
19110,2.715733734808595,0.5814853830254035,19.979905940112317,948.5946544805952,0.1367147543544274
19111,2.715701201690415,0.5814802227306269,19.97981470834038,948.599752839542,0.1367412315520661
19112,2.715668656632141,0.5814750548246861,19.97972341988337,948.604836200903,0.1367677047630787
19113,2.7156360996358564,0.581469879296746,19.979632074703854,948.6099045340568,0.1367941739825481
19114,2.7156035307035813,0.5814646961363154,19.9795406727636,948.6149578094228,0.1368206392055843
19115,2.7155709498372818,0.5814595053332426,19.97944921402365,948.619995998439,0.1368471004273244
19116,2.715538357038873,0.5814543068777109,19.97935769844441,948.6250190735468,0.1368735576429318
19117,2.715505752310221,0.581449100760233,19.97926612598568,948.6300270081724,0.1369000108475963
19118,2.715473135653146,0.5814438869716458,19.97917449660664,948.6350197767124,0.1369264600365335
19119,2.7154405070694168,0.5814386655031046,19.979082810265854,948.639997354516,0.1369529052049845
19120,2.7154078665607573,0.5814334363460779,19.978991066921303,948.6449597178724,0.1369793463482158
19121,2.7153752141288425,0.5814281994923421,19.978899266530327,948.6499068439924,0.1370057834615181
19122,2.715342549775244,0.5814229549339659,19.978807409048915,948.6548387110169,0.1370322165402054
19123,2.7153098735014547,0.5814177026633099,19.978715494432056,948.6597552979912,0.1370586455796149
19124,2.715277185308907,0.5814124426730243,19.97862352263391,948.664656584844,0.1370850705751069
19125,2.715244485198974,0.5814071749560437,19.978531493607907,948.6695425523712,0.1371114915220646
19126,2.715211773172977,0.5814018995055836,19.978439407306784,948.6744131822188,0.1371379084158942
19127,2.715179049232182,0.5813966163151352,19.978347263682604,948.6792684568686,0.1371643212520241
19128,2.7151463133778044,0.5813913253784602,19.978255062686767,948.6841083596238,0.1371907300259046
19129,2.715113565611007,0.5813860266895862,19.978162804269992,948.6889328745948,0.1372171347330078
19130,2.7150808059329,0.5813807202428013,19.978070488382347,948.6937419866848,0.1372435353688273
19131,2.7150480343445413,0.5813754060326498,19.977978114973208,948.6985356815763,0.1372699319288773
19132,2.7150152508473955,0.5813700840540096,19.97788568399757,948.7033139455364,0.1372963244087046
19133,2.714982455443108,0.5813647543020464,19.977793195412936,948.7080767654912,0.1373227128038825
19134,2.714949648133388,0.5813594167721887,19.97770064917771,948.7128241290604,0.1373490971100068
19135,2.714916828919953,0.5813540714601129,19.977608045250477,948.7175560245644,0.1373754773226949
19136,2.7148839978044994,0.5813487183617332,19.97751538358956,948.7222724410236,0.1374018534375841
