25.3,0.2,0.2,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
25.2,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
25,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
24.4,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
23.9,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
23,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
21.6,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
20.9,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
19.9,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
18.5,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
17.2,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
16.2,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
15.3,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
14.7,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
14.3,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
14.6,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
16.6,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
18.9,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
21.6,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
24.5,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
26.1,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
26.6,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
26.8,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
26.9,0,0,21.1667,0.00833333,0.00833333,0,0,0,1.08661,1,1.2
27,0.2,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
27.2,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
27.1,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
26.5,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
25.9,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
23.4,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
22.3,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
21.9,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
21.7,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
21.3,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
20.8,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
20.5,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
19.8,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
18.1,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
16.3,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
15.5,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
16.1,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
17.5,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
19,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
20.2,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
21.6,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
23.2,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
24.5,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
25.3,0,0,21.7792,0.00833333,0,21.7792,0.00833333,0,1.05606,1,1.2
25.6,0.2,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
25.5,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
25.1,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
24.3,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
23.8,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
20.9,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
18.9,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
17.7,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
16.8,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
15.9,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
15.2,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
14.4,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
13.7,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
13.1,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
12.7,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
13.1,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
14.8,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
17.1,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
19.4,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
21.3,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
22.6,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
23.5,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
24.2,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
24.8,0,0,19.35,0.00833333,0,41.1292,0.0166667,0,1.18863,1,1.2
25.3,0.2,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
25.4,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
25.2,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
24.6,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
24.3,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
21.6,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
20.1,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
19.4,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
19,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.5,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.1,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.3,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.5,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.8,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
18.9,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
19,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
20,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
21.7,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
23.7,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
25.5,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
26.7,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
27.7,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
28.5,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
29.1,0,0,22.4125,0.00833333,0,63.5417,0.025,0,1.02621,1,1.2
29.4,0.2,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
29.5,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
29.4,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
28.8,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
28.3,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
26.4,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
25.6,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
25.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
24,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
22.8,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
22.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
21.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
20,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
18.9,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
18.3,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
18.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
18.4,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
19.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
21.2,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
24.1,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
26.4,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
27.8,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
28.5,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
28.6,0,0,24.2667,0.00833333,0,87.8083,0.0333333,0,0.947802,0.944928,1.2
28.3,0.2,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
27.8,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
27.4,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
26.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
26.3,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
22.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
19.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
17.1,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
15.6,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
14.8,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
14.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
13.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
13.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
12.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
12.5,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
13.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
14.9,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
17.4,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
20.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
22.6,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
24.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
25.2,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
25.7,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
25.8,0,0,20.0792,0.00833333,0,107.888,0.0416667,0,1.14547,1,1.2
25.8,0.2,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
25.6,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
25.2,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
24.4,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
23.9,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
20.4,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
18.2,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
17.2,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
16.5,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
15.8,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
15.3,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
14.9,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
14.7,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
14.7,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
14.9,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
15.2,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
16.1,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
17.5,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
18.8,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
19.5,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
19.9,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
20.2,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
20.4,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
21.3,0,0,19.0167,0.00833333,0,126.904,0.05,0,1.20947,1,1.2
22.3,0.2,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
22.5,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
22.2,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
21.7,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
21.3,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
19.9,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
19.2,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
18.7,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
18.4,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
18.2,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
18,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
17.7,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
17.4,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
17,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
16.8,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
16.9,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
17.3,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
18.1,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
19.2,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
20.9,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
23.6,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
26.2,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
27.4,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
27.7,0,0,20.3583,0.00833333,0,147.262,0.0583333,0,1.12976,1,1.2
27.5,0.2,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
26.9,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
26.3,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
25.5,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
25,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
22.8,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
21.6,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
20.7,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
19.8,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
18.8,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
17.7,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
16.6,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
15.5,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
14.7,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
14.2,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
14.7,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
16.4,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
18.6,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
21.4,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
23.8,0,0,21.3583,0.00833333,0,168.621,0.0666667,0,1.07686,1,1.2
