Plant Height (m),Leaf Area (m2),Canopy Biomass (kg),Fruit Biomass (kg)
0.01,1e-05,0.01,0.01
0.012082196723800344,1e-05,0.010094437195281959,0.01
0.014591602620979617,1e-05,0.010199717149126328,0.01
0.01761297862034744,1e-05,0.010312409861698478,0.01
0.021246584351551863,1e-05,0.01041167971286946,0.01
0.02561042147954787,1e-05,0.010496752538426534,0.01
0.03084252056352575,1e-05,0.01057709280620093,0.01
0.037103124264429264,1e-05,0.010663314804502952,0.01
0.044576535666737464,1e-05,0.010736297819578067,0.01
0.05347229599637747,1e-05,0.010848723557471277,0.01
0.06402522857568568,1e-05,0.010878640068763077,0.01
0.07649374266544283,1e-05,0.010998153680985268,0.01
0.09115565000081453,1e-05,0.01107325795696025,0.01
0.10830064262355286,1e-05,0.01115872906795097,0.01
0.12821856819321467,1e-05,0.011282772409830376,0.01
0.15118279511249139,1e-05,0.011360098253255622,0.01
0.17742837453465224,1e-05,0.011482916574619133,0.01
0.20712545865204807,1e-05,0.011560765667043537,0.01
0.24034954807557316,1e-05,0.011627747459907157,0.01
0.2770515228021416,1.0153072809041715e-05,0.01171959245410551,0.01
0.31703179626802247,1.0904110577881223e-05,0.011826332038042384,0.01
0.3599238737101014,1.1474924676883413e-05,0.011928911684253326,0.01
0.4051925529143567,1.1872325796801391e-05,0.01205625678273671,0.01
0.4521505460094634,1.2190103061439139e-05,0.012213827227746873,0.01
0.49999437653691103,1.260660110982786e-05,0.012299350396695104,0.01
0.5478565488258909,1.3060225185080576e-05,0.012440123270967024,0.01
0.594867262011441,1.359111823618563e-05,0.01260799962916972,0.01
0.6402165821530952,1.5300127028969157e-05,0.012799803851124742,0.01
0.6832078490027472,1.6130069497710297e-05,0.012916498297787998,0.01
0.7232952363895108,1.6667666958171527e-05,0.013091704686676397,0.01
0.7601020337015983,1.745977622393027e-05,0.013322420350651573,0.01
0.7934201505822788,1.9314188314652167e-05,0.013530099209414463,0.01
0.8231944137973526,2.11601788245448e-05,0.013729958825770093,0.01
0.8494969394535411,2.2463326111148175e-05,0.01398400903453298,0.01
0.8724969073195858,2.3963051898689807e-05,0.014177753084919607,0.01
0.8924303075996128,2.7279763460145676e-05,0.014495815467879751,0.01
0.9095727589615855,3.0087101746908064e-05,0.014896946040114677,0.01
0.9242170988485149,3.3580854234081204e-05,0.015343193141018358,0.01
0.9366562773401762,3.756143411242652e-05,0.01578017453221565,0.01
0.9471712884260484,4.408858376740849e-05,0.016300168649759708,0.01
0.9560234270685747,5.0422847792748154e-05,0.01657924625625706,0.01
0.9634499877883892,5.678449699948657e-05,0.017320294594662722,0.01
0.9696625272461107,6.546448152421333e-05,0.018290530791970697,0.01
0.9748469185186198,8.12050399309156e-05,0.019457317822857433,0.01
0.979164569898501,9.173595809034908e-05,0.020536376472589157,0.01
0.9827543294813004,0.00010427133317644835,0.022346858733351436,0.01
0.9857347291528454,0.00011660970698973627,0.02422755365422512,0.01
0.98820633007471,0.0001270038346387638,0.027023754008843926,0.01
0.9902540155030111,0.00013907226778692595,0.03023638524606979,0.01
0.991949138372433,0.00015332144548877965,0.033879137747122035,0.01
0.9933514744897691,0.00017582062694422433,0.0345250657413332,0.01
0.9945109615033819,0.00020594454098493763,0.039276583212757336,0.01
0.9954692226929398,0.00023347829032127165,0.045405591429927665,0.01
0.9962608860425974,0.0002739669092795051,0.055508523548306064,0.01
0.9969147153320628,0.0003109201029843634,0.06713102262875925,0.01
0.9974545728216706,0.00034429198537735966,0.08150766919038249,0.01
0.9979002337548886,0.00037933589983058744,0.10169989934568407,0.01
0.9982680722173018,0.0004388018889645023,0.13170551933899283,0.01
0.9985716364609882,0.0005028497671091046,0.16697681485108973,0.01
0.998822130013625,0.0005644769208109448,0.19330590818079738,0.01
0.9990288129886913,0.0006235322281925109,0.26775802743711735,0.012274166302773289
0.9991993399643205,0.0006815013608300574,0.378382484519372,2.132993546645705
0.9993400216580358,0.0007651475320553255,0.512567329752355,4.999974534071401
0.9994560803485466,0.0008511119358524826,0.6204010749122428,4.999999999999565
0.9995518233298217,0.0009375104241650741,0.7174108678852249,5.0
0.999630805713161,0.001038791466167394,0.748683713619452,5.0
0.9996959613280296,0.0011339264713333863,0.8487887108698904,5.0
0.9997497109851607,0.0012205207796853802,0.9224468274610494,5.0
0.9997940519712063,0.0013245100974290055,0.960342556946283,5.0
